week_number,area_reported,cases_reported,disease,Region,Population,incidence_per_100k,lower_threshold,upper_threshold,outbreak_threshold,risk_level
17,Vavuniya,2,Tuberculosis,Vavuniya,122619,1.6310685945897456,0.0,2.7757161318624886,4.368107989218691,Normal
18,Ampara,0,Tuberculosis,Ampara,744551,0.0,0.0,0.45615789864318906,0.7042683152679352,Normal
18,Anuradhapura,4,Tuberculosis,Anuradhapura,960080,0.41663194733772185,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
18,Badulla,4,Tuberculosis,Badulla,872307,0.45855415581899495,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
18,Batticaloa,1,Tuberculosis,Batticaloa,595918,0.16780832262156875,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
18,Colombo,37,Tuberculosis,Colombo,2375415,1.5576225627942906,1.4028219352976707,2.234107058698961,2.6497496203996063,Normal
18,Galle,7,Tuberculosis,Galle,1097372,0.6378876078485691,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
18,Gampaha,27,Tuberculosis,Gampaha,2436142,1.1083097783298348,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
18,Hambantota,0,Tuberculosis,Hambantota,837889,0.0,0.0,1.0498047981320449,1.636260281357644,Normal
18,Jaffna,27,Tuberculosis,Jaffna,594751,4.539714939529316,0.0,1.670034639783787,2.5059749587971187,High Risk
18,Kalmunai,1,Tuberculosis,Kalmunai,52798,1.8940111367854844,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
18,Kalutara,0,Tuberculosis,Kalutara,1305784,0.0,0.0,1.9577484441817785,3.0400555788499153,Normal
18,Kandy,0,Tuberculosis,Kandy,1461895,0.0,0.0,1.758513346791257,2.6800791619439863,Normal
18,Kegalle,13,Tuberculosis,Kegalle,870476,1.4934357753688785,0.239916757989441,1.3458732659316608,1.8988515199027707,Warning
18,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
18,Kurunegala,5,Tuberculosis,Kurunegala,1768156,0.2827804786455494,0.072117477085413,0.8837914350418952,1.2896284140201362,Normal
18,Mannar,0,Tuberculosis,Mannar,172312,0.0,0.0,1.8704375982316366,3.058119156120584,Normal
18,Matale,0,Tuberculosis,Matale,526870,0.0,0.0,1.4929343047058623,2.319707332138654,Normal
18,Matara,1,Tuberculosis,Matara,671418,0.14893851520215423,0.15171057610476907,0.963868106389798,1.3699468715323124,Below Expected
18,Monaragala,0,Tuberculosis,Monaragala,527585,0.0,0.0,1.1061896644528835,1.6697662716658503,Normal
18,Mullaitivu,0,Tuberculosis,Mullaitivu,136710,0.0,0.0,1.7248413704541385,2.832948592051602,Normal
18,Nuwara Eliya,11,Tuberculosis,Nuwara Eliya,725280,1.5166556364438561,0.26161965627188066,1.1712279147000333,1.6260320439141096,Warning
18,Polonnaruwa,5,Tuberculosis,Polonnaruwa,447530,1.11724353674614,0.0,1.0760742046249119,1.727157730565998,Warning
18,Puttalam,9,Tuberculosis,Puttalam,818816,1.0991480381428793,0.0,1.4858670954204523,2.356307075802299,Normal
18,Ratnapura,17,Tuberculosis,Ratnapura,1145423,1.484167857638619,0.13923886289164322,1.1994223420373074,1.7295140816101395,Warning
18,Trincomalee,2,Tuberculosis,Trincomalee,442745,0.4517272922336785,0.0,1.4087754376103014,2.1399599368700852,Normal
18,Vavuniya,1,Tuberculosis,Vavuniya,122619,0.8155342972948728,0.0,2.7757161318624886,4.368107989218691,Normal
19,Ampara,2,Tuberculosis,Ampara,744551,0.2686182679225466,0.0,0.45615789864318906,0.7042683152679352,Normal
19,Anuradhapura,4,Tuberculosis,Anuradhapura,960080,0.41663194733772185,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
19,Badulla,6,Tuberculosis,Badulla,872307,0.6878312337284924,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
19,Batticaloa,1,Tuberculosis,Batticaloa,595918,0.16780832262156875,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
19,Colombo,37,Tuberculosis,Colombo,2375415,1.5576225627942906,1.4028219352976707,2.234107058698961,2.6497496203996063,Normal
19,Galle,10,Tuberculosis,Galle,1097372,0.9112680112122415,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
19,Gampaha,31,Tuberculosis,Gampaha,2436142,1.2725038195638843,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
19,Hambantota,6,Tuberculosis,Hambantota,837889,0.7160853048554164,0.0,1.0498047981320449,1.636260281357644,Normal
19,Jaffna,16,Tuberculosis,Jaffna,594751,2.690201445647002,0.0,1.670034639783787,2.5059749587971187,High Risk
19,Kalmunai,4,Tuberculosis,Kalmunai,52798,7.5760445471419375,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
19,Kalutara,0,Tuberculosis,Kalutara,1305784,0.0,0.0,1.9577484441817785,3.0400555788499153,Normal
19,Kandy,1,Tuberculosis,Kandy,1461895,0.06840436556661046,0.0,1.758513346791257,2.6800791619439863,Normal
19,Kegalle,8,Tuberculosis,Kegalle,870476,0.9190374002270023,0.239916757989441,1.3458732659316608,1.8988515199027707,Normal
19,Kilinochchi,1,Tuberculosis,Kilinochchi,123756,0.8080416303047933,0.0,1.8228257600407787,3.027737332201421,Normal
19,Kurunegala,0,Tuberculosis,Kurunegala,1768156,0.0,0.072117477085413,0.8837914350418952,1.2896284140201362,Below Expected
19,Mannar,3,Tuberculosis,Mannar,172312,1.741027902873857,0.0,1.8704375982316366,3.058119156120584,Normal
19,Matale,6,Tuberculosis,Matale,526870,1.1388008427126235,0.0,1.4929343047058623,2.319707332138654,Normal
19,Matara,4,Tuberculosis,Matara,671418,0.5957540608086169,0.15171057610476907,0.963868106389798,1.3699468715323124,Normal
19,Monaragala,0,Tuberculosis,Monaragala,527585,0.0,0.0,1.1061896644528835,1.6697662716658503,Normal
19,Mullaitivu,0,Tuberculosis,Mullaitivu,136710,0.0,0.0,1.7248413704541385,2.832948592051602,Normal
19,Nuwara Eliya,8,Tuberculosis,Nuwara Eliya,725280,1.1030222810500772,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
19,Polonnaruwa,4,Tuberculosis,Polonnaruwa,447530,0.8937948293969119,0.0,1.0760742046249119,1.727157730565998,Normal
19,Puttalam,0,Tuberculosis,Puttalam,818816,0.0,0.0,1.4858670954204523,2.356307075802299,Normal
19,Ratnapura,4,Tuberculosis,Ratnapura,1145423,0.34921596650320447,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
19,Trincomalee,5,Tuberculosis,Trincomalee,442745,1.1293182305841964,0.0,1.4087754376103014,2.1399599368700852,Normal
19,Vavuniya,0,Tuberculosis,Vavuniya,122619,0.0,0.0,2.7757161318624886,4.368107989218691,Normal
20,Ampara,1,Tuberculosis,Ampara,744551,0.1343091339612733,0.0,0.45615789864318906,0.7042683152679352,Normal
20,Anuradhapura,14,Tuberculosis,Anuradhapura,960080,1.4582118156820265,0.2979658809641396,0.9682684687877601,1.3034197626995705,High Risk
20,Badulla,5,Tuberculosis,Badulla,872307,0.5731926947737437,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
20,Batticaloa,3,Tuberculosis,Batticaloa,595918,0.5034249678647063,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
20,Colombo,59,Tuberculosis,Colombo,2375415,2.4837765190503553,1.4028219352976707,2.234107058698961,2.6497496203996063,Warning
20,Galle,6,Tuberculosis,Galle,1097372,0.546760806727345,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
20,Gampaha,21,Tuberculosis,Gampaha,2436142,0.8620187164787603,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
20,Hambantota,1,Tuberculosis,Hambantota,837889,0.11934755080923606,0.0,1.0498047981320449,1.636260281357644,Normal
20,Jaffna,10,Tuberculosis,Jaffna,594751,1.6813759035293763,0.0,1.670034639783787,2.5059749587971187,Warning
20,Kalmunai,2,Tuberculosis,Kalmunai,52798,3.7880222735709688,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
20,Kalutara,4,Tuberculosis,Kalutara,1305784,0.3063293775999706,0.0,1.9577484441817785,3.0400555788499153,Normal
20,Kandy,31,Tuberculosis,Kandy,1461895,2.1205353325649243,0.0,1.758513346791257,2.6800791619439863,Warning
20,Kegalle,5,Tuberculosis,Kegalle,870476,0.5743983751418764,0.239916757989441,1.3458732659316608,1.8988515199027707,Normal
20,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
20,Kurunegala,23,Tuberculosis,Kurunegala,1768156,1.300790201769527,0.072117477085413,0.8837914350418952,1.2896284140201362,High Risk
20,Mannar,3,Tuberculosis,Mannar,172312,1.741027902873857,0.0,1.8704375982316366,3.058119156120584,Normal
20,Matale,2,Tuberculosis,Matale,526870,0.37960028090420783,0.0,1.4929343047058623,2.319707332138654,Normal
20,Matara,5,Tuberculosis,Matara,671418,0.7446925760107712,0.15171057610476907,0.963868106389798,1.3699468715323124,Normal
20,Monaragala,5,Tuberculosis,Monaragala,527585,0.9477145862751973,0.0,1.1061896644528835,1.6697662716658503,Normal
20,Mullaitivu,1,Tuberculosis,Mullaitivu,136710,0.731475385853266,0.0,1.7248413704541385,2.832948592051602,Normal
20,Nuwara Eliya,3,Tuberculosis,Nuwara Eliya,725280,0.413633355393779,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
20,Polonnaruwa,2,Tuberculosis,Polonnaruwa,447530,0.44689741469845595,0.0,1.0760742046249119,1.727157730565998,Normal
20,Puttalam,2,Tuberculosis,Puttalam,818816,0.24425511958730656,0.0,1.4858670954204523,2.356307075802299,Normal
20,Ratnapura,10,Tuberculosis,Ratnapura,1145423,0.8730399162580113,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
20,Trincomalee,0,Tuberculosis,Trincomalee,442745,0.0,0.0,1.4087754376103014,2.1399599368700852,Normal
20,Vavuniya,1,Tuberculosis,Vavuniya,122619,0.8155342972948728,0.0,2.7757161318624886,4.368107989218691,Normal
21,Ampara,0,Tuberculosis,Ampara,744551,0.0,0.0,0.45615789864318906,0.7042683152679352,Normal
21,Anuradhapura,6,Tuberculosis,Anuradhapura,960080,0.6249479210065828,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
21,Badulla,3,Tuberculosis,Badulla,872307,0.3439156168642462,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
21,Batticaloa,0,Tuberculosis,Batticaloa,595918,0.0,0.09900907245607415,0.9407444559442342,1.361612147688314,Below Expected
21,Colombo,26,Tuberculosis,Colombo,2375415,1.0945455846662582,1.4028219352976707,2.234107058698961,2.6497496203996063,Below Expected
21,Galle,4,Tuberculosis,Galle,1097372,0.36450720448489665,0.3735045907290955,1.1309810277820955,1.5097192463085956,Below Expected
21,Gampaha,12,Tuberculosis,Gampaha,2436142,0.4925821237021487,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
21,Hambantota,6,Tuberculosis,Hambantota,837889,0.7160853048554164,0.0,1.0498047981320449,1.636260281357644,Normal
21,Jaffna,1,Tuberculosis,Jaffna,594751,0.16813759035293763,0.0,1.670034639783787,2.5059749587971187,Normal
21,Kalmunai,5,Tuberculosis,Kalmunai,52798,9.470055683927422,0.9960329210282524,8.58543518271008,12.380136313550995,Warning
21,Kalutara,4,Tuberculosis,Kalutara,1305784,0.3063293775999706,0.0,1.9577484441817785,3.0400555788499153,Normal
21,Kandy,0,Tuberculosis,Kandy,1461895,0.0,0.0,1.758513346791257,2.6800791619439863,Normal
21,Kegalle,0,Tuberculosis,Kegalle,870476,0.0,0.239916757989441,1.3458732659316608,1.8988515199027707,Below Expected
21,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
21,Kurunegala,9,Tuberculosis,Kurunegala,1768156,0.5090048615619889,0.072117477085413,0.8837914350418952,1.2896284140201362,Normal
21,Mannar,2,Tuberculosis,Mannar,172312,1.1606852685825713,0.0,1.8704375982316366,3.058119156120584,Normal
21,Matale,3,Tuberculosis,Matale,526870,0.5694004213563117,0.0,1.4929343047058623,2.319707332138654,Normal
21,Matara,1,Tuberculosis,Matara,671418,0.14893851520215423,0.15171057610476907,0.963868106389798,1.3699468715323124,Below Expected
21,Monaragala,0,Tuberculosis,Monaragala,527585,0.0,0.0,1.1061896644528835,1.6697662716658503,Normal
21,Mullaitivu,0,Tuberculosis,Mullaitivu,136710,0.0,0.0,1.7248413704541385,2.832948592051602,Normal
21,Nuwara Eliya,3,Tuberculosis,Nuwara Eliya,725280,0.413633355393779,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
21,Polonnaruwa,0,Tuberculosis,Polonnaruwa,447530,0.0,0.0,1.0760742046249119,1.727157730565998,Normal
21,Puttalam,9,Tuberculosis,Puttalam,818816,1.0991480381428793,0.0,1.4858670954204523,2.356307075802299,Normal
21,Ratnapura,4,Tuberculosis,Ratnapura,1145423,0.34921596650320447,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
21,Trincomalee,1,Tuberculosis,Trincomalee,442745,0.22586364611683926,0.0,1.4087754376103014,2.1399599368700852,Normal
21,Vavuniya,2,Tuberculosis,Vavuniya,122619,1.6310685945897456,0.0,2.7757161318624886,4.368107989218691,Normal
22,Ampara,2,Tuberculosis,Ampara,744551,0.2686182679225466,0.0,0.45615789864318906,0.7042683152679352,Normal
22,Anuradhapura,8,Tuberculosis,Anuradhapura,960080,0.8332638946754437,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
22,Badulla,4,Tuberculosis,Badulla,872307,0.45855415581899495,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
22,Batticaloa,4,Tuberculosis,Batticaloa,595918,0.671233290486275,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
22,Colombo,47,Tuberculosis,Colombo,2375415,1.9786016338197745,1.4028219352976707,2.234107058698961,2.6497496203996063,Normal
22,Galle,9,Tuberculosis,Galle,1097372,0.8201412100910175,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
22,Gampaha,22,Tuberculosis,Gampaha,2436142,0.9030672267872726,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
22,Hambantota,0,Tuberculosis,Hambantota,837889,0.0,0.0,1.0498047981320449,1.636260281357644,Normal
22,Jaffna,8,Tuberculosis,Jaffna,594751,1.345100722823501,0.0,1.670034639783787,2.5059749587971187,Normal
22,Kalmunai,2,Tuberculosis,Kalmunai,52798,3.7880222735709688,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
22,Kalutara,0,Tuberculosis,Kalutara,1305784,0.0,0.0,1.9577484441817785,3.0400555788499153,Normal
22,Kandy,0,Tuberculosis,Kandy,1461895,0.0,0.0,1.758513346791257,2.6800791619439863,Normal
22,Kegalle,0,Tuberculosis,Kegalle,870476,0.0,0.239916757989441,1.3458732659316608,1.8988515199027707,Below Expected
22,Kilinochchi,4,Tuberculosis,Kilinochchi,123756,3.232166521219173,0.0,1.8228257600407787,3.027737332201421,High Risk
22,Kurunegala,0,Tuberculosis,Kurunegala,1768156,0.0,0.072117477085413,0.8837914350418952,1.2896284140201362,Below Expected
22,Mannar,0,Tuberculosis,Mannar,172312,0.0,0.0,1.8704375982316366,3.058119156120584,Normal
22,Matale,2,Tuberculosis,Matale,526870,0.37960028090420783,0.0,1.4929343047058623,2.319707332138654,Normal
22,Matara,3,Tuberculosis,Matara,671418,0.4468155456064628,0.15171057610476907,0.963868106389798,1.3699468715323124,Normal
22,Monaragala,0,Tuberculosis,Monaragala,527585,0.0,0.0,1.1061896644528835,1.6697662716658503,Normal
22,Mullaitivu,2,Tuberculosis,Mullaitivu,136710,1.462950771706532,0.0,1.7248413704541385,2.832948592051602,Normal
22,Nuwara Eliya,4,Tuberculosis,Nuwara Eliya,725280,0.5515111405250386,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
22,Polonnaruwa,7,Tuberculosis,Polonnaruwa,447530,1.5641409514445959,0.0,1.0760742046249119,1.727157730565998,Warning
22,Puttalam,0,Tuberculosis,Puttalam,818816,0.0,0.0,1.4858670954204523,2.356307075802299,Normal
22,Ratnapura,2,Tuberculosis,Ratnapura,1145423,0.17460798325160223,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
22,Trincomalee,0,Tuberculosis,Trincomalee,442745,0.0,0.0,1.4087754376103014,2.1399599368700852,Normal
22,Vavuniya,2,Tuberculosis,Vavuniya,122619,1.6310685945897456,0.0,2.7757161318624886,4.368107989218691,Normal
23,Ampara,4,Tuberculosis,Ampara,744551,0.5372365358450932,0.0,0.45615789864318906,0.7042683152679352,Warning
23,Anuradhapura,7,Tuberculosis,Anuradhapura,960080,0.7291059078410133,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
23,Badulla,3,Tuberculosis,Badulla,872307,0.3439156168642462,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
23,Batticaloa,5,Tuberculosis,Batticaloa,595918,0.8390416131078438,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
23,Colombo,39,Tuberculosis,Colombo,2375415,1.6418183769993875,1.4028219352976707,2.234107058698961,2.6497496203996063,Normal
23,Galle,12,Tuberculosis,Galle,1097372,1.09352161345469,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
23,Gampaha,19,Tuberculosis,Gampaha,2436142,0.7799216958617354,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
23,Hambantota,10,Tuberculosis,Hambantota,837889,1.1934755080923607,0.0,1.0498047981320449,1.636260281357644,Warning
23,Jaffna,5,Tuberculosis,Jaffna,594751,0.8406879517646881,0.0,1.670034639783787,2.5059749587971187,Normal
23,Kalmunai,2,Tuberculosis,Kalmunai,52798,3.7880222735709688,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
23,Kalutara,13,Tuberculosis,Kalutara,1305784,0.9955704771999044,0.0,1.9577484441817785,3.0400555788499153,Normal
23,Kandy,0,Tuberculosis,Kandy,1461895,0.0,0.0,1.758513346791257,2.6800791619439863,Normal
23,Kegalle,15,Tuberculosis,Kegalle,870476,1.7231951254256292,0.239916757989441,1.3458732659316608,1.8988515199027707,Warning
23,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
23,Kurunegala,19,Tuberculosis,Kurunegala,1768156,1.0745658188530878,0.072117477085413,0.8837914350418952,1.2896284140201362,Warning
23,Mannar,1,Tuberculosis,Mannar,172312,0.5803426342912856,0.0,1.8704375982316366,3.058119156120584,Normal
23,Matale,2,Tuberculosis,Matale,526870,0.37960028090420783,0.0,1.4929343047058623,2.319707332138654,Normal
23,Matara,5,Tuberculosis,Matara,671418,0.7446925760107712,0.15171057610476907,0.963868106389798,1.3699468715323124,Normal
23,Monaragala,11,Tuberculosis,Monaragala,527585,2.0849720898054342,0.0,1.1061896644528835,1.6697662716658503,High Risk
23,Mullaitivu,0,Tuberculosis,Mullaitivu,136710,0.0,0.0,1.7248413704541385,2.832948592051602,Normal
23,Nuwara Eliya,10,Tuberculosis,Nuwara Eliya,725280,1.3787778513125966,0.26161965627188066,1.1712279147000333,1.6260320439141096,Warning
23,Polonnaruwa,0,Tuberculosis,Polonnaruwa,447530,0.0,0.0,1.0760742046249119,1.727157730565998,Normal
23,Puttalam,0,Tuberculosis,Puttalam,818816,0.0,0.0,1.4858670954204523,2.356307075802299,Normal
23,Ratnapura,5,Tuberculosis,Ratnapura,1145423,0.4365199581290056,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
23,Trincomalee,6,Tuberculosis,Trincomalee,442745,1.3551818767010355,0.0,1.4087754376103014,2.1399599368700852,Normal
23,Vavuniya,0,Tuberculosis,Vavuniya,122619,0.0,0.0,2.7757161318624886,4.368107989218691,Normal
24,Ampara,1,Tuberculosis,Ampara,744551,0.1343091339612733,0.0,0.45615789864318906,0.7042683152679352,Normal
24,Anuradhapura,4,Tuberculosis,Anuradhapura,960080,0.41663194733772185,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
24,Badulla,3,Tuberculosis,Badulla,872307,0.3439156168642462,0.26111833857427696,0.768380697529153,1.022011877006591,Normal
24,Batticaloa,6,Tuberculosis,Batticaloa,595918,1.0068499357294125,0.09900907245607415,0.9407444559442342,1.361612147688314,Warning
24,Colombo,54,Tuberculosis,Colombo,2375415,2.2732869835376133,1.4028219352976707,2.234107058698961,2.6497496203996063,Warning
24,Galle,9,Tuberculosis,Galle,1097372,0.8201412100910175,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
24,Gampaha,31,Tuberculosis,Gampaha,2436142,1.2725038195638843,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
24,Hambantota,15,Tuberculosis,Hambantota,837889,1.790213262138541,0.0,1.0498047981320449,1.636260281357644,High Risk
24,Jaffna,5,Tuberculosis,Jaffna,594751,0.8406879517646881,0.0,1.670034639783787,2.5059749587971187,Normal
24,Kalmunai,7,Tuberculosis,Kalmunai,52798,13.25807795749839,0.9960329210282524,8.58543518271008,12.380136313550995,High Risk
24,Kalutara,6,Tuberculosis,Kalutara,1305784,0.4594940663999559,0.0,1.9577484441817785,3.0400555788499153,Normal
24,Kandy,14,Tuberculosis,Kandy,1461895,0.9576611179325465,0.0,1.758513346791257,2.6800791619439863,Normal
24,Kegalle,10,Tuberculosis,Kegalle,870476,1.1487967502837528,0.239916757989441,1.3458732659316608,1.8988515199027707,Normal
24,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
24,Kurunegala,19,Tuberculosis,Kurunegala,1768156,1.0745658188530878,0.072117477085413,0.8837914350418952,1.2896284140201362,Warning
24,Mannar,3,Tuberculosis,Mannar,172312,1.741027902873857,0.0,1.8704375982316366,3.058119156120584,Normal
24,Matale,4,Tuberculosis,Matale,526870,0.7592005618084157,0.0,1.4929343047058623,2.319707332138654,Normal
24,Matara,7,Tuberculosis,Matara,671418,1.0425696064150798,0.15171057610476907,0.963868106389798,1.3699468715323124,Warning
24,Monaragala,4,Tuberculosis,Monaragala,527585,0.7581716690201579,0.0,1.1061896644528835,1.6697662716658503,Normal
24,Mullaitivu,0,Tuberculosis,Mullaitivu,136710,0.0,0.0,1.7248413704541385,2.832948592051602,Normal
24,Nuwara Eliya,6,Tuberculosis,Nuwara Eliya,725280,0.827266710787558,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
24,Polonnaruwa,0,Tuberculosis,Polonnaruwa,447530,0.0,0.0,1.0760742046249119,1.727157730565998,Normal
24,Puttalam,10,Tuberculosis,Puttalam,818816,1.2212755979365328,0.0,1.4858670954204523,2.356307075802299,Normal
24,Ratnapura,12,Tuberculosis,Ratnapura,1145423,1.0476478995096135,0.13923886289164322,1.1994223420373074,1.7295140816101395,Normal
24,Trincomalee,7,Tuberculosis,Trincomalee,442745,1.5810455228178748,0.0,1.4087754376103014,2.1399599368700852,Warning
24,Vavuniya,0,Tuberculosis,Vavuniya,122619,0.0,0.0,2.7757161318624886,4.368107989218691,Normal
25,Ampara,1,Tuberculosis,Ampara,744551,0.1343091339612733,0.0,0.45615789864318906,0.7042683152679352,Normal
25,Anuradhapura,9,Tuberculosis,Anuradhapura,960080,0.9374218815098742,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
25,Badulla,7,Tuberculosis,Badulla,872307,0.802469772683241,0.26111833857427696,0.768380697529153,1.022011877006591,Warning
25,Batticaloa,4,Tuberculosis,Batticaloa,595918,0.671233290486275,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
25,Colombo,26,Tuberculosis,Colombo,2375415,1.0945455846662582,1.4028219352976707,2.234107058698961,2.6497496203996063,Below Expected
25,Galle,4,Tuberculosis,Galle,1097372,0.36450720448489665,0.3735045907290955,1.1309810277820955,1.5097192463085956,Below Expected
25,Gampaha,16,Tuberculosis,Gampaha,2436142,0.6567761649361983,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
25,Hambantota,1,Tuberculosis,Hambantota,837889,0.11934755080923606,0.0,1.0498047981320449,1.636260281357644,Normal
25,Jaffna,8,Tuberculosis,Jaffna,594751,1.345100722823501,0.0,1.670034639783787,2.5059749587971187,Normal
25,Kalmunai,4,Tuberculosis,Kalmunai,52798,7.5760445471419375,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
25,Kalutara,0,Tuberculosis,Kalutara,1305784,0.0,0.0,1.9577484441817785,3.0400555788499153,Normal
25,Kandy,46,Tuberculosis,Kandy,1461895,3.146600816064081,0.0,1.758513346791257,2.6800791619439863,High Risk
25,Kegalle,7,Tuberculosis,Kegalle,870476,0.8041577251986269,0.239916757989441,1.3458732659316608,1.8988515199027707,Normal
25,Kilinochchi,0,Tuberculosis,Kilinochchi,123756,0.0,0.0,1.8228257600407787,3.027737332201421,Normal
25,Kurunegala,2,Tuberculosis,Kurunegala,1768156,0.11311219145821974,0.072117477085413,0.8837914350418952,1.2896284140201362,Normal
25,Mannar,0,Tuberculosis,Mannar,172312,0.0,0.0,1.8704375982316366,3.058119156120584,Normal
25,Matale,0,Tuberculosis,Matale,526870,0.0,0.0,1.4929343047058623,2.319707332138654,Normal
25,Matara,5,Tuberculosis,Matara,671418,0.7446925760107712,0.15171057610476907,0.963868106389798,1.3699468715323124,Normal
25,Monaragala,5,Tuberculosis,Monaragala,527585,0.9477145862751973,0.0,1.1061896644528835,1.6697662716658503,Normal
25,Mullaitivu,1,Tuberculosis,Mullaitivu,136710,0.731475385853266,0.0,1.7248413704541385,2.832948592051602,Normal
25,Nuwara Eliya,5,Tuberculosis,Nuwara Eliya,725280,0.6893889256562983,0.26161965627188066,1.1712279147000333,1.6260320439141096,Normal
25,Polonnaruwa,3,Tuberculosis,Polonnaruwa,447530,0.670346122047684,0.0,1.0760742046249119,1.727157730565998,Normal
25,Puttalam,5,Tuberculosis,Puttalam,818816,0.6106377989682664,0.0,1.4858670954204523,2.356307075802299,Normal
25,Ratnapura,1,Tuberculosis,Ratnapura,1145423,0.08730399162580112,0.13923886289164322,1.1994223420373074,1.7295140816101395,Below Expected
25,Trincomalee,2,Tuberculosis,Trincomalee,442745,0.4517272922336785,0.0,1.4087754376103014,2.1399599368700852,Normal
25,Vavuniya,4,Tuberculosis,Vavuniya,122619,3.2621371891794912,0.0,2.7757161318624886,4.368107989218691,Warning
26,Ampara,3,Tuberculosis,Ampara,744551,0.4029274018838199,0.0,0.45615789864318906,0.7042683152679352,Normal
26,Anuradhapura,9,Tuberculosis,Anuradhapura,960080,0.9374218815098742,0.2979658809641396,0.9682684687877601,1.3034197626995705,Normal
26,Badulla,8,Tuberculosis,Badulla,872307,0.9171083116379899,0.26111833857427696,0.768380697529153,1.022011877006591,Warning
26,Batticaloa,3,Tuberculosis,Batticaloa,595918,0.5034249678647063,0.09900907245607415,0.9407444559442342,1.361612147688314,Normal
26,Colombo,49,Tuberculosis,Colombo,2375415,2.062797448024871,1.4028219352976707,2.234107058698961,2.6497496203996063,Normal
26,Galle,12,Tuberculosis,Galle,1097372,1.09352161345469,0.3735045907290955,1.1309810277820955,1.5097192463085956,Normal
26,Gampaha,28,Tuberculosis,Gampaha,2436142,1.149358288638347,0.4615896885269356,1.489421860254124,2.003337946117718,Normal
26,Hambantota,3,Tuberculosis,Hambantota,837889,0.3580426524277082,0.0,1.0498047981320449,1.636260281357644,Normal
26,Jaffna,5,Tuberculosis,Jaffna,594751,0.8406879517646881,0.0,1.670034639783787,2.5059749587971187,Normal
26,Kalmunai,4,Tuberculosis,Kalmunai,52798,7.5760445471419375,0.9960329210282524,8.58543518271008,12.380136313550995,Normal
26,Kalutara,0,Tuberculosis,Kalutara,1305784,0.0,0.0,1.9577484441817785,3.0400555788499153,Normal
